,Time,Product,Model,Location,Price
0,2021-01-08 12:02:50.597967,chevrolet_onix,1.0 FLEX MANUAL,São Caetano do Sul - SP,51900.0
1,2021-01-08 12:02:50.644863,chevrolet_onix,1.0 FLEX LT MANUAL,Rio de Janeiro - RJ,56590.0
2,2021-01-08 12:02:50.676074,chevrolet_onix,1.0 MPFI JOY 8V FLEX 4P MANUAL,Rio de Janeiro - RJ,52990.0
3,2021-01-08 12:02:50.723340,chevrolet_onix,1.0 MPFI JOY 8V FLEX 4P MANUAL,Rio de Janeiro - RJ,55990.0
4,2021-01-08 12:02:50.770209,chevrolet_onix,1.0 FLEX LT MANUAL,Rio de Janeiro - RJ,56990.0
5,2021-01-08 12:02:50.801425,chevrolet_onix,1.0 TURBO FLEX LTZ AUTOMÁTICO,Rio de Janeiro - RJ,71990.0
6,2021-01-08 12:02:50.848321,chevrolet_onix,1.0 TURBO FLEX LTZ MANUAL,Rio de Janeiro - RJ,66990.0
7,2021-01-08 12:02:50.895194,chevrolet_onix,1.0 TURBO FLEX LT MANUAL,Rio de Janeiro - RJ,65990.0
8,2021-01-08 12:02:50.926395,chevrolet_onix,1.0 TURBO FLEX AUTOMÁTICO,Rio de Janeiro - RJ,63590.0
9,2021-01-08 12:02:50.973291,chevrolet_onix,1.0 TURBO FLEX PLUS LT AUTOMÁTICO,Rio de Janeiro - RJ,70990.0
10,2021-01-08 12:02:51.020157,chevrolet_onix,1.0 TURBO FLEX PLUS PREMIER AUTOMÁTICO,Rio de Janeiro - RJ,85990.0
11,2021-01-08 12:02:51.067009,chevrolet_onix,1.0 TURBO FLEX PREMIER AUTOMÁTICO,Rio de Janeiro - RJ,75590.0
12,2021-01-08 12:02:51.098230,chevrolet_onix,1.0 TURBO FLEX LTZ MANUAL,São Paulo - SP,69990.0
13,2021-01-08 12:02:51.145121,chevrolet_onix,1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO,Rio de Janeiro - RJ,77990.0
14,2021-01-08 12:02:51.191958,chevrolet_onix,1.0 FLEX PLUS LT MANUAL,Rio de Janeiro - RJ,61990.0
15,2021-01-08 12:02:51.238849,chevrolet_onix,1.0 TURBO FLEX PLUS PREMIER AUTOMÁTICO,Rio de Janeiro - RJ,79900.0
16,2021-01-08 12:02:51.270064,chevrolet_onix,1.0 FLEX LT MANUAL,São Paulo - SP,58990.0
17,2021-01-08 12:02:51.316929,chevrolet_onix,1.0 TURBO FLEX PREMIER AUTOMÁTICO,Vinhedo - SP,77590.0
18,2021-01-08 12:02:51.363819,chevrolet_onix,1.0 TURBO FLEX PLUS AUTOMÁTICO,São Caetano do Sul - SP,68390.0
19,2021-01-08 12:02:51.395036,chevrolet_onix,1.0 TURBO FLEX LT MANUAL,Rio de Janeiro - RJ,64990.0
20,2021-01-08 12:02:51.441899,chevrolet_onix,1.0 TURBO FLEX PLUS LT AUTOMÁTICO,Rio de Janeiro - RJ,73590.0
21,2021-01-08 12:02:51.473173,chevrolet_onix,1.0 TURBO FLEX PLUS LT MANUAL,Rio de Janeiro - RJ,67890.0
22,2021-01-08 12:02:51.520006,chevrolet_onix,1.0 FLEX PLUS LT MANUAL,São Caetano do Sul - SP,65490.0
23,2021-01-08 12:02:51.566870,chevrolet_onix,1.0 TURBO FLEX PLUS LT MANUAL,São Paulo - SP,67990.0
24,2021-01-08 12:02:51.613757,chevrolet_onix,1.0 TURBO FLEX PLUS LT AUTOMÁTICO,São Paulo - SP,72990.0
25,2021-01-08 12:02:51.645004,chevrolet_onix,1.0 TURBO FLEX PLUS PREMIER AUTOMÁTICO,São Paulo - SP,78990.0
26,2021-01-08 12:02:51.692159,chevrolet_onix,1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO,São Paulo - SP,76990.0
27,2021-01-08 12:02:51.723404,chevrolet_onix,1.0 TURBO FLEX LTZ MANUAL,São Caetano do Sul - SP,71590.0
28,2021-01-08 12:02:51.770292,chevrolet_onix,1.0 TURBO FLEX PLUS PREMIER MIDNIGHT AUTOMÁTICO,São Caetano do Sul - SP,85190.0
29,2021-01-08 12:02:51.817154,chevrolet_onix,1.0 TURBO FLEX RS AUTOMÁTICO,São Caetano do Sul - SP,78090.0
30,2021-01-08 12:02:51.864023,chevrolet_onix,1.0 TURBO FLEX LT AUTOMÁTICO,Vinhedo - SP,73990.0
31,2021-01-08 12:02:51.910887,chevrolet_onix,1.0 TURBO FLEX RS AUTOMÁTICO,São Caetano do Sul - SP,78090.0
32,2021-01-08 12:02:51.942124,chevrolet_onix,1.0 TURBO FLEX PREMIER AUTOMÁTICO,São Paulo - SP,76990.0
33,2021-01-08 12:02:51.988988,chevrolet_onix,1.0 FLEX MANUAL,São Caetano do Sul - SP,60790.0
34,2021-01-08 12:02:52.020209,chevrolet_onix,1.0 TURBO FLEX RS AUTOMÁTICO,São Paulo - SP,74490.0
35,2021-01-08 12:02:52.067100,chevrolet_onix,1.0 TURBO FLEX PREMIER AUTOMÁTICO,São Paulo - SP,79990.0
36,2021-01-08 12:02:52.113970,chevrolet_onix,1.0 FLEX PLUS LT MANUAL,São Paulo - SP,64990.0
37,2021-01-08 12:02:52.145179,chevrolet_onix,1.0 FLEX LT MANUAL,São Caetano do Sul - SP,64490.0
38,2021-01-08 12:02:52.192071,chevrolet_onix,1.0 TURBO FLEX RS AUTOMÁTICO,São Paulo - SP,76590.0
39,2021-01-08 12:02:52.238938,chevrolet_onix,1.0 TURBO FLEX RS AUTOMÁTICO,São Paulo - SP,75740.0
40,2021-01-08 12:02:52.270175,chevrolet_onix,1.0 TURBO FLEX LT AUTOMÁTICO,São Paulo - SP,73590.0
41,2021-01-08 12:02:52.317014,chevrolet_onix,1.0 TURBO FLEX RS AUTOMÁTICO,São Paulo - SP,76590.0
42,2021-01-08 12:02:52.363905,chevrolet_onix,1.0 FLEX MANUAL,Mossoró - RN,60790.0
43,2021-01-08 12:02:52.410769,chevrolet_onix,1.0 TURBO FLEX PLUS PREMIER AUTOMÁTICO,Mossoró - RN,87040.0
44,2021-01-08 12:02:52.452803,chevrolet_onix,1.0 TURBO FLEX PREMIER AUTOMÁTICO,Mossoró - RN,82640.0
45,2021-01-08 12:02:52.484018,chevrolet_onix,1.0 TURBO FLEX PLUS LTZ MANUAL,Mossoró - RN,82740.0
46,2021-01-08 12:02:52.530910,chevrolet_onix,1.0 FLEX LT MANUAL,Catanduva - SP,54500.0
47,2021-01-08 12:02:52.577773,chevrolet_onix,1.0 FLEX LT MANUAL,São Paulo - SP,56790.0
48,2021-01-08 12:02:52.624632,chevrolet_onix,1.0 TURBO FLEX LT MANUAL,Brasília - DF,56788.0
49,2021-01-08 12:02:52.671499,chevrolet_onix,1.0 TURBO FLEX PLUS AUTOMÁTICO,Brasília - DF,62876.0
50,2021-01-08 12:02:52.718337,chevrolet_onix,1.0 TURBO FLEX RS AUTOMÁTICO,Praia Grande - SP,76590.0
51,2021-01-08 12:02:52.765230,chevrolet_onix,1.0 TURBO FLEX LT MANUAL,Brasília - DF,56788.0
52,2021-01-08 12:02:52.812096,chevrolet_onix,1.0 FLEX LT MANUAL,Brasília - DF,56788.0
53,2021-01-08 12:02:52.843308,chevrolet_onix,1.0 TURBO FLEX LTZ AUTOMÁTICO,São Paulo - SP,70990.0
54,2021-01-08 12:02:52.890200,chevrolet_onix,1.0 TURBO FLEX RS AUTOMÁTICO,Curitiba - PR,74590.0
55,2021-01-08 12:02:52.921415,chevrolet_onix,1.0 TURBO FLEX RS AUTOMÁTICO,Rio de Janeiro - RJ,77390.0
56,2021-01-08 12:02:52.968302,chevrolet_onix,1.0 TURBO FLEX PREMIER AUTOMÁTICO,Fortaleza - CE,74990.0
57,2021-01-08 12:02:52.999551,chevrolet_onix,1.0 TURBO FLEX PLUS PREMIER MIDNIGHT AUTOMÁTICO,Brasília - DF,79990.0
58,2021-01-08 12:02:53.046410,chevrolet_onix,1.0 TURBO FLEX RS AUTOMÁTICO,Barra Mansa - RJ,79990.0
59,2021-01-08 12:02:53.093276,chevrolet_onix,1.0 TURBO FLEX PLUS PREMIER AUTOMÁTICO,Vitória - ES,76990.0
60,2021-01-08 12:02:53.155735,chevrolet_onix,1.0 TURBO FLEX LTZ MANUAL,Praia Grande - SP,66990.0
61,2021-01-08 12:02:53.218222,chevrolet_onix,1.0 TURBO FLEX PLUS AUTOMÁTICO,São Paulo - SP,68390.0
62,2021-01-08 12:02:53.265085,chevrolet_onix,1.0 TURBO FLEX PLUS PREMIER MIDNIGHT AUTOMÁTICO,Brasília - DF,79990.0
63,2021-01-08 12:02:53.311979,chevrolet_onix,1.0 TURBO FLEX PLUS AUTOMÁTICO,Rio de Janeiro - RJ,66900.0
64,2021-01-08 12:02:53.358812,chevrolet_onix,1.0 FLEX MANUAL,Brasília - DF,52990.0
65,2021-01-08 12:02:53.390056,chevrolet_onix,1.0 TURBO FLEX PLUS AUTOMÁTICO,Brasília - DF,65990.0
66,2021-01-08 12:02:53.436944,chevrolet_onix,1.0 MPFI JOY 8V FLEX 4P MANUAL,Salvador - BA,52150.0
67,2021-01-08 12:02:53.483784,chevrolet_onix,1.0 FLEX LT MANUAL,Jundiaí - SP,57900.0
68,2021-01-08 12:02:53.530647,chevrolet_onix,1.0 TURBO FLEX RS AUTOMÁTICO,Rio de Janeiro - RJ,75790.0
69,2021-01-08 12:02:53.582678,chevrolet_onix,1.0 FLEX LT MANUAL,Rio de Janeiro - RJ,61990.0
70,2021-01-08 12:02:53.613921,chevrolet_onix,1.0 TURBO FLEX RS AUTOMÁTICO,Brasília - DF,73866.0
71,2021-01-08 12:02:53.660786,chevrolet_onix,1.0 TURBO FLEX RS AUTOMÁTICO,Praia Grande - SP,74990.0
0,2021-01-08 12:03:50.916210,volkswagen_gol,1.6 16V MSI TOTALFLEX 4P AUTOMÁTICO,Brasília - DF,57590.0
1,2021-01-08 12:03:50.963381,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,São Paulo - SP,50990.0
2,2021-01-08 12:03:51.010274,volkswagen_gol,1.6 16V MSI TOTALFLEX 4P AUTOMÁTICO,Brasília - DF,60790.0
3,2021-01-08 12:03:51.041489,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Ourinhos - SP,51990.0
4,2021-01-08 12:03:51.088377,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Itu - SP,51500.0
5,2021-01-08 12:03:51.138038,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Betim - MG,51350.0
6,2021-01-08 12:03:51.184936,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Contagem - MG,51350.0
7,2021-01-08 12:03:51.216146,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Ribeirão Preto - SP,52400.0
8,2021-01-08 12:03:51.263033,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Ribeirão Preto - SP,54150.0
9,2021-01-08 12:03:51.309901,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Ribeirão Preto - SP,55760.0
10,2021-01-08 12:03:51.356765,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Caicó - RN,49990.0
11,2021-01-08 12:03:51.403629,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Juiz de Fora - MG,54900.0
12,2021-01-08 12:03:51.450486,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Manaus - AM,45900.0
13,2021-01-08 12:03:51.497357,volkswagen_gol,1.6 16V MSI TOTALFLEX 4P AUTOMÁTICO,Brasília - DF,56690.0
14,2021-01-08 12:03:51.559837,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,São Bernardo do Campo - SP,46900.0
15,2021-01-08 12:03:51.606704,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Rio de Janeiro - RJ,48200.0
16,2021-01-08 12:03:51.653571,volkswagen_gol,1.6 16V MSI TOTALFLEX 4P AUTOMÁTICO,Florianópolis - SC,66990.0
17,2021-01-08 12:03:51.716056,volkswagen_gol,1.6 16V MSI TOTALFLEX 4P AUTOMÁTICO,Santarém - PA,59990.0
18,2021-01-08 12:03:51.762921,volkswagen_gol,1.6 16V MSI TOTALFLEX 4P AUTOMÁTICO,São Bernardo do Campo - SP,60600.0
19,2021-01-08 12:03:51.825407,volkswagen_gol,1.6 16V MSI TOTALFLEX 4P AUTOMÁTICO,Primavera do Leste - MT,67990.0
20,2021-01-08 12:03:51.872269,volkswagen_gol,1.6 16V MSI TOTALFLEX 4P AUTOMÁTICO,Peruíbe - SP,72080.0
21,2021-01-08 12:03:51.919133,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Rio de Janeiro - RJ,54500.0
22,2021-01-08 12:03:51.950349,volkswagen_gol,1.6 16V MSI TOTALFLEX 4P AUTOMÁTICO,Brasília - DF,63990.0
23,2021-01-08 12:03:51.997248,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,São Paulo - SP,50990.0
24,2021-01-08 12:03:52.059725,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Brasília - DF,47990.0
25,2021-01-08 12:03:52.106588,volkswagen_gol,1.6 16V MSI TOTALFLEX 4P AUTOMÁTICO,Primavera do Leste - MT,67990.0
26,2021-01-08 12:03:52.137822,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Brasília - DF,47990.0
27,2021-01-08 12:03:52.184669,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Jundiaí - SP,50900.0
28,2021-01-08 12:03:52.231558,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Florianópolis - SC,50990.0
29,2021-01-08 12:03:52.278423,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Brasília - DF,47990.0
30,2021-01-08 12:03:52.325261,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Caruaru - PE,57000.0
31,2021-01-08 12:03:52.372151,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Brasília - DF,53990.0
32,2021-01-08 12:03:52.419016,volkswagen_gol,1.6 MSI TOTALFLEX 4P MANUAL,Belo Horizonte - MG,54980.0
33,2021-01-08 12:03:52.481502,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Espírito Santo do Pinhal - SP,49000.0
34,2021-01-08 12:03:52.528366,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,São Paulo - SP,52990.0
35,2021-01-08 12:03:52.575230,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Brasília - DF,52990.0
36,2021-01-08 12:03:52.606470,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Praia Grande - SP,61170.0
37,2021-01-08 12:03:52.653336,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,São Paulo - SP,50990.0
38,2021-01-08 12:03:52.715821,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Criciúma - SC,49900.0
39,2021-01-08 12:03:52.762692,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,São Paulo - SP,50990.0
40,2021-01-08 12:03:52.793928,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,São Paulo - SP,54990.0
41,2021-01-08 12:03:52.856413,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Jundiaí - SP,50990.0
42,2021-01-08 12:03:52.887628,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Santo André - SP,51890.0
43,2021-01-08 12:03:52.934522,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Passo Fundo - RS,62180.0
44,2021-01-08 12:03:52.981808,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Valparaíso de Goiás - GO,50190.0
45,2021-01-08 12:03:53.028680,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Franca - SP,54150.0
46,2021-01-08 12:03:53.059914,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,São Paulo - SP,50990.0
47,2021-01-08 12:03:53.122395,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Caruaru - PE,53000.0
48,2021-01-08 12:03:53.184888,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Sorocaba - SP,51200.0
49,2021-01-08 12:03:53.231752,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Patos - PB,49990.0
50,2021-01-08 12:03:53.278616,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Brasília - DF,52990.0
51,2021-01-08 12:03:53.343107,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Fernandópolis - SP,54150.0
52,2021-01-08 12:03:53.374350,volkswagen_gol,1.6 MSI TOTALFLEX 4P MANUAL,Sete Lagoas - MG,60850.0
53,2021-01-08 12:03:53.436858,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Espírito Santo do Pinhal - SP,49800.0
54,2021-01-08 12:03:53.468106,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,São Caetano do Sul - SP,53500.0
55,2021-01-08 12:03:53.530596,volkswagen_gol,1.6 16V MSI TOTALFLEX 4P AUTOMÁTICO,Manhuaçu - MG,62710.0
56,2021-01-08 12:03:53.577456,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Belém - PA,54000.0
57,2021-01-08 12:03:53.639940,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Santos - SP,60590.0
58,2021-01-08 12:03:53.686809,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Blumenau - SC,54770.0
59,2021-01-08 12:03:53.733663,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Boituva - SP,51500.0
60,2021-01-08 12:03:53.764884,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Brasília - DF,48990.0
61,2021-01-08 12:03:53.827396,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Timbó - SC,53990.0
62,2021-01-08 12:03:53.858612,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Praia Grande - SP,60590.0
63,2021-01-08 12:03:53.905503,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,São Roque - SP,51350.0
64,2021-01-08 12:03:53.952366,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,São Paulo - SP,50900.0
65,2021-01-08 12:03:53.983610,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,São Paulo - SP,57800.0
66,2021-01-08 12:03:54.030476,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,João Monlevade - MG,54660.0
67,2021-01-08 12:03:54.077337,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Sete Lagoas - MG,54150.0
68,2021-01-08 12:03:54.124203,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Boa Vista - RR,49900.0
69,2021-01-08 12:03:54.171070,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Uberaba - MG,52990.0
70,2021-01-08 12:03:54.202303,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,São Paulo - SP,57800.0
71,2021-01-08 12:03:54.249145,volkswagen_gol,1.6 MSI TOTALFLEX 4P MANUAL,Juiz de Fora - MG,68000.0
72,2021-01-08 12:03:54.296031,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Itapetininga - SP,54150.0
73,2021-01-08 12:03:54.327251,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Primavera do Leste - MT,52990.0
74,2021-01-08 12:03:54.374143,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Irecê - BA,56950.0
75,2021-01-08 12:03:54.421010,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Rondonópolis - MT,57990.0
76,2021-01-08 12:03:54.467844,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Manhuaçu - MG,47923.0
77,2021-01-08 12:03:54.530355,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Manhuaçu - MG,49348.0
78,2021-01-08 12:03:54.561571,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Campinas - SP,51350.0
79,2021-01-08 12:03:54.608470,volkswagen_gol,1.6 MSI TOTALFLEX 4P MANUAL,Juiz de Fora - MG,70000.0
80,2021-01-08 12:03:54.655330,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Peruíbe - SP,60590.0
81,2021-01-08 12:03:54.702191,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Uberaba - MG,50990.0
82,2021-01-08 12:03:54.749049,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Itapetininga - SP,54150.0
83,2021-01-08 12:03:54.795924,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,São Paulo - SP,54644.0
84,2021-01-08 12:03:54.827134,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Valinhos - SP,51350.0
85,2021-01-08 12:03:54.874025,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Itapetininga - SP,55760.0
86,2021-01-08 12:03:54.936510,volkswagen_gol,1.6 MSI TOTALFLEX 4P MANUAL,Juiz de Fora - MG,71000.0
87,2021-01-08 12:03:54.968164,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Irecê - BA,56950.0
88,2021-01-08 12:03:55.015064,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Irecê - BA,56950.0
89,2021-01-08 12:03:55.046294,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Irecê - BA,54150.0
90,2021-01-08 12:03:55.108786,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Juiz de Fora - MG,65000.0
91,2021-01-08 12:03:55.171242,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Juiz de Fora - MG,65000.0
92,2021-01-08 12:03:55.218133,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Juiz de Fora - MG,65000.0
93,2021-01-08 12:03:55.264970,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Juiz de Fora - MG,65000.0
94,2021-01-08 12:03:55.311834,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Juiz de Fora - MG,64900.0
95,2021-01-08 12:03:55.366421,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Barueri - SP,55340.0
96,2021-01-08 12:03:55.404148,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Juiz de Fora - MG,59500.0
97,2021-01-08 12:03:55.466661,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Juiz de Fora - MG,65100.0
98,2021-01-08 12:03:55.544741,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Juiz de Fora - MG,65000.0
99,2021-01-08 12:03:55.607225,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Sertãozinho - SP,52400.0
100,2021-01-08 12:03:55.654119,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,São Paulo - SP,57865.0
101,2021-01-08 12:03:55.700954,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Ribeirão Preto - SP,54190.0
102,2021-01-08 12:03:55.732221,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Rio de Janeiro - RJ,51990.0
103,2021-01-08 12:03:55.794708,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Gravataí - RS,49990.0
104,2021-01-08 12:03:55.857195,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Gravataí - RS,49990.0
105,2021-01-08 12:03:55.904054,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Rio de Janeiro - RJ,43900.0
106,2021-01-08 12:03:55.966549,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Santa Helena de Goiás - GO,49900.0
107,2021-01-08 12:03:56.013411,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,São Paulo - SP,50900.0
108,2021-01-08 12:03:56.044650,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,Irecê - BA,61790.0
109,2021-01-08 12:03:56.091513,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,São José do Rio Preto - SP,51500.0
110,2021-01-08 12:03:56.138378,volkswagen_gol,1.0 12V MPI TOTALFLEX 4P MANUAL,São Paulo - SP,50900.0
0,2021-01-08 12:05:03.103241,hyundai_hb20,1.0 12V FLEX SENSE MANUAL,São Bernardo do Campo - SP,39990.0
1,2021-01-08 12:05:03.165730,hyundai_hb20,1.0 TGDI FLEX DIAMOND PLUS AUTOMÁTICO,Brasília - DF,68990.0
2,2021-01-08 12:05:03.212590,hyundai_hb20,1.0 12V FLEX SENSE MANUAL,São Paulo - SP,47890.0
3,2021-01-08 12:05:03.291021,hyundai_hb20,1.0 12V FLEX SENSE MANUAL,São Paulo - SP,47890.0
4,2021-01-08 12:05:03.353511,hyundai_hb20,1.0 12V FLEX VISION MANUAL,São Paulo - SP,56890.0
5,2021-01-08 12:05:03.400348,hyundai_hb20,1.0 12V FLEX SENSE MANUAL,São Paulo - SP,47890.0
6,2021-01-08 12:05:03.478482,hyundai_hb20,1.0 12V FLEX SENSE MANUAL,São Paulo - SP,47890.0
7,2021-01-08 12:05:03.540968,hyundai_hb20,1.0 12V FLEX SENSE MANUAL,São Paulo - SP,47890.0
8,2021-01-08 12:05:03.587804,hyundai_hb20,1.0 12V FLEX VISION MANUAL,São Paulo - SP,56890.0
9,2021-01-08 12:05:03.650316,hyundai_hb20,1.0 12V FLEX EVOLUTION MANUAL,Brasília - DF,55990.0
10,2021-01-08 12:05:03.697177,hyundai_hb20,1.0 12V FLEX VISION MANUAL,Brasília - DF,56990.0
11,2021-01-08 12:05:03.759662,hyundai_hb20,1.6 16V FLEX VISION AUTOMÁTICO,São Paulo - SP,119999.0
12,2021-01-08 12:05:03.822152,hyundai_hb20,1.0 12V FLEX SENSE MANUAL,Ribeirão Pires - SP,49990.0
13,2021-01-08 12:05:03.884637,hyundai_hb20,1.0 TGDI FLEX DIAMOND PLUS AUTOMÁTICO,São Bernardo do Campo - SP,71900.0
14,2021-01-08 12:05:03.931475,hyundai_hb20,1.0 12V FLEX VISION MANUAL,Rio de Janeiro - RJ,56290.0
15,2021-01-08 12:05:03.993985,hyundai_hb20,1.0 12V FLEX SENSE MANUAL,Ribeirão Pires - SP,49990.0
16,2021-01-08 12:05:04.056471,hyundai_hb20,1.6 16V FLEX VISION AUTOMÁTICO,São Paulo - SP,63990.0
17,2021-01-08 12:05:04.103337,hyundai_hb20,1.6 16V FLEX VISION AUTOMÁTICO,Sete Lagoas - MG,66990.0
18,2021-01-08 12:05:04.150201,hyundai_hb20,1.0 12V FLEX SENSE MANUAL,Araçatuba - SP,49390.0
19,2021-01-08 12:05:04.197064,hyundai_hb20,1.0 12V FLEX EVOLUTION MANUAL,Itu - SP,58590.0
20,2021-01-08 12:05:04.243922,hyundai_hb20,1.0 TGDI FLEX SPORT AUTOMÁTICO,São José dos Campos - SP,78990.0
